"year","month","date","site","transect","survey","richness","menhinick.richness","abundance","div.simpson","div.shannon"
2016,7,"2016-07-21","AQUE",4,"FISH",2,0.755928946018454,7,0.408163265306122,0.598269588585257
2016,7,"2016-07-21","AQUE",5,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2016,7,"2016-07-21","AQUE",5,"FISH",10,0.971285862357264,106,0.630829476682093,1.49684357454342
2016,7,"2016-07-21","AQUE",6,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-21","AQUE",6,"FISH",2,0.534522483824849,14,0.5,0.693147180559945
2016,7,"2016-07-22","CARP",1,"FISH",1,0.577350269189626,3,0,0
2016,7,"2016-07-22","CARP",2,"FISH",1,0.707106781186547,2,0,0
2016,7,"2016-07-22","CARP",3,"FISH",3,1.5,4,0.625,1.03972077083992
2016,7,"2016-07-22","CARP",6,"FISH",4,0.8,25,0.3424,0.690456531384835
2016,7,"2016-07-22","MOHK",1,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-22","MOHK",1,"FISH",7,1.23743686707646,32,0.71875,1.51452908513771
2016,7,"2016-07-22","MOHK",2,"FISH",4,1.15470053837925,12,0.513888888888889,0.983087758574785
2016,7,"2016-07-25","AHND",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2016,7,"2016-07-25","AHND",1,"FISH",3,1.5,4,0.625,1.03972077083992
2016,7,"2016-07-25","AHND",2,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-25","AHND",2,"FISH",3,0.670820393249937,20,0.635,1.04865378935935
2016,7,"2016-07-25","BULL",1,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-25","BULL",1,"FISH",1,0.447213595499958,5,0,0
2016,7,"2016-07-25","BULL",3,"FISH",3,0.948683298050514,10,0.46,0.801818552543337
2016,7,"2016-07-25","BULL",6,"FISH",4,1.26491106406735,10,0.48,0.940447988655326
2016,7,"2016-07-26","NAPL",1,"CRYPTIC FISH",2,0.603022689155527,11,0.462809917355372,0.655481773901393
2016,7,"2016-07-26","NAPL",1,"FISH",11,1.38586973436717,63,0.824389014865205,1.97012797538909
2016,7,"2016-07-26","NAPL",2,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-26","NAPL",2,"FISH",9,1.05337032476518,73,0.803903171326703,1.77841362003908
2016,7,"2016-07-26","NAPL",3,"CRYPTIC FISH",2,0.894427190999916,5,0.48,0.673011667009257
2016,7,"2016-07-26","NAPL",3,"FISH",6,0.894427190999916,45,0.670617283950617,1.35659553575819
2016,7,"2016-07-26","NAPL",4,"FISH",6,0.774596669241483,60,0.690555555555556,1.45125275245713
2016,7,"2016-07-26","NAPL",5,"CRYPTIC FISH",2,0.632455532033676,10,0.48,0.673011667009257
2016,7,"2016-07-26","NAPL",5,"FISH",6,0.848528137423857,50,0.7792,1.60962334372249
2016,7,"2016-07-26","NAPL",6,"CRYPTIC FISH",1,1,1,0,0
2016,7,"2016-07-26","NAPL",6,"FISH",9,1.03237080241753,76,0.738573407202216,1.61859371106257
2016,7,"2016-07-26","NAPL",7,"CRYPTIC FISH",2,0.666666666666667,9,0.493827160493827,0.686961576597323
2016,7,"2016-07-26","NAPL",7,"FISH",9,1.32697760539407,46,0.762759924385633,1.80475914423731
2016,7,"2016-07-26","NAPL",8,"CRYPTIC FISH",2,1,4,0.5,0.693147180559945
2016,7,"2016-07-26","NAPL",8,"FISH",10,1.02597835208515,95,0.719556786703601,1.62410523935897
2017,7,"2017-07-17","ABUR",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2017,7,"2017-07-17","ABUR",1,"FISH",3,0.948683298050514,10,0.56,0.950270539233235
2017,7,"2017-07-17","ABUR",2,"FISH",5,1.11803398874989,20,0.68,1.30466152968406
2017,7,"2017-07-17","GOLB",1,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-17","GOLB",1,"FISH",3,1.5,4,0.625,1.03972077083992
2017,7,"2017-07-17","GOLB",2,"FISH",4,1.63299316185545,6,0.722222222222222,1.32966134885476
2017,7,"2017-07-17","MOHK",1,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-17","MOHK",1,"FISH",9,1.27279220613579,50,0.612,1.42804848217915
2017,7,"2017-07-17","MOHK",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2017,7,"2017-07-17","MOHK",2,"FISH",6,1.22474487139159,24,0.78125,1.6297466992776
2017,7,"2017-07-18","SCDI",2,"CRYPTIC FISH",3,0.462910049886276,42,0.134920634920635,0.302783938279175
2017,7,"2017-07-18","SCDI",2,"FISH",10,1.64398987305357,37,0.844411979547115,2.04665415590056
2017,7,"2017-07-18","SCDI",3,"CRYPTIC FISH",4,0.481543412343077,69,0.303717706364209,0.61641852264891
2017,7,"2017-07-18","SCDI",3,"FISH",8,0.619058586027309,167,0.567033597475707,1.2420121176328
2017,7,"2017-07-18","SCTW",2,"CRYPTIC FISH",2,0.458831467741123,19,0.0997229916897509,0.206192050633232
2017,7,"2017-07-18","SCTW",2,"FISH",8,1.46059348668044,30,0.831111111111111,1.90794600948796
2017,7,"2017-07-18","SCTW",3,"CRYPTIC FISH",3,0.165395353925991,329,0.0121026228508605,0.041294906134971
2017,7,"2017-07-18","SCTW",3,"FISH",13,1.98248141432386,43,0.892374256354786,2.38254991974081
2017,7,"2017-07-19","CARP",1,"FISH",2,0.894427190999916,5,0.48,0.673011667009257
2017,7,"2017-07-19","CARP",2,"FISH",3,1.5,4,0.625,1.03972077083992
2017,7,"2017-07-19","CARP",3,"FISH",5,0.552157630374233,82,0.541641879833432,1.09311927342408
2017,7,"2017-07-19","CARP",4,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2017,7,"2017-07-19","CARP",4,"FISH",5,1.33630620956212,14,0.76530612244898,1.51245117846645
2017,7,"2017-07-19","CARP",5,"FISH",4,1.41421356237309,8,0.71875,1.32088834314932
2017,7,"2017-07-19","CARP",6,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-19","CARP",6,"FISH",3,0.832050294337844,13,0.556213017751479,0.898137003187868
2017,7,"2017-07-19","CARP",7,"FISH",3,1.13389341902768,7,0.612244897959184,1.00424247305408
2017,7,"2017-07-19","CARP",8,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-19","CARP",8,"FISH",4,1.0690449676497,14,0.459183673469388,0.895332665968091
2017,7,"2017-07-20","IVEE",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2017,7,"2017-07-20","IVEE",1,"FISH",1,0.5,4,0,0
2017,7,"2017-07-20","IVEE",2,"FISH",2,1.41421356237309,2,0.5,0.693147180559945
2017,7,"2017-07-21","AQUE",1,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2017,7,"2017-07-21","AQUE",1,"FISH",3,1.73205080756888,3,0.666666666666667,1.09861228866811
2017,7,"2017-07-21","AQUE",2,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-21","AQUE",2,"FISH",4,1.51185789203691,7,0.693877551020408,1.27703425946614
2017,7,"2017-07-21","AQUE",3,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-21","AQUE",3,"FISH",4,0.834057656228299,23,0.669187145557656,1.23466471383528
2017,7,"2017-07-21","AQUE",4,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2017,7,"2017-07-21","AQUE",4,"FISH",1,0.25,16,0,0
2017,7,"2017-07-21","AQUE",5,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-21","AQUE",5,"FISH",6,1.5,16,0.6953125,1.47293775868988
2017,7,"2017-07-21","AQUE",6,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-21","AQUE",6,"FISH",1,1,1,0,0
2017,7,"2017-07-24","NAPL",1,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-24","NAPL",1,"FISH",5,1.04257207028537,23,0.616257088846881,1.21531508847653
2017,7,"2017-07-24","NAPL",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2017,7,"2017-07-24","NAPL",2,"FISH",5,0.912870929175277,30,0.706666666666667,1.41343553263005
2017,7,"2017-07-24","NAPL",5,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2017,7,"2017-07-24","NAPL",5,"FISH",7,1.09321633322024,41,0.786436644854253,1.70076310117337
2017,7,"2017-07-24","NAPL",6,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-24","NAPL",6,"FISH",9,1.19207912135854,57,0.71037242228378,1.62771363955128
2017,7,"2017-07-24","NAPL",7,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2017,7,"2017-07-24","NAPL",7,"FISH",5,1.09108945117996,21,0.712018140589569,1.38958517278076
2017,7,"2017-07-24","NAPL",8,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-24","NAPL",8,"FISH",6,0.986393923832144,37,0.3754565376187,0.859283800401862
2017,7,"2017-07-25","AHND",1,"CRYPTIC FISH",1,0.301511344577764,11,0,0
2017,7,"2017-07-25","AHND",1,"FISH",1,1,1,0,0
2017,7,"2017-07-25","AHND",2,"CRYPTIC FISH",1,0.5,4,0,0
2017,7,"2017-07-25","AHND",2,"FISH",2,0.755928946018454,7,0.244897959183674,0.410116318288409
2017,7,"2017-07-25","BULL",1,"FISH",7,1.13554994791534,38,0.739612188365651,1.5542879348822
2017,7,"2017-07-25","BULL",3,"FISH",3,0.774596669241483,15,0.24,0.485094091302212
2017,7,"2017-07-25","BULL",6,"CRYPTIC FISH",4,1.63299316185545,6,0.722222222222222,1.32966134885476
2017,7,"2017-07-25","BULL",6,"FISH",4,1.15470053837925,12,0.597222222222222,1.11874333598575
2017,7,"2017-07-25","NAPL",3,"CRYPTIC FISH",1,1,1,0,0
2017,7,"2017-07-25","NAPL",3,"FISH",5,0.762492851663023,43,0.613304488912926,1.23842201290157
2017,7,"2017-07-25","NAPL",4,"FISH",2,0.485071250072666,17,0.207612456747405,0.362210557135449
2018,7,"2018-07-16","NAPL",1,"CRYPTIC FISH",1,0.577350269189626,3,0,0
2018,7,"2018-07-16","NAPL",1,"FISH",7,0.919145030018058,58,0.714030915576694,1.48849647158505
2018,7,"2018-07-16","NAPL",2,"CRYPTIC FISH",1,0.577350269189626,3,0,0
2018,7,"2018-07-16","NAPL",2,"FISH",8,1.0690449676497,56,0.737244897959184,1.65404136563985
2018,7,"2018-07-16","NAPL",3,"FISH",5,0.700140042014005,51,0.572087658592849,1.08768544345526
2018,7,"2018-07-16","NAPL",4,"FISH",4,1.41421356237309,8,0.75,1.38629436111989
2018,7,"2018-07-16","NAPL",5,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2018,7,"2018-07-16","NAPL",5,"FISH",7,1.49240501448927,22,0.789256198347107,1.70424359353824
2018,7,"2018-07-16","NAPL",6,"CRYPTIC FISH",2,0.816496580927726,6,0.277777777777778,0.450561208866305
2018,7,"2018-07-16","NAPL",6,"FISH",5,0.944911182523068,28,0.727040816326531,1.43078704568147
2018,7,"2018-07-16","NAPL",7,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2018,7,"2018-07-16","NAPL",7,"FISH",7,1.08012344973464,42,0.755102040816326,1.5952662636823
2018,7,"2018-07-16","NAPL",8,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2018,7,"2018-07-16","NAPL",8,"FISH",8,1.16691993198316,47,0.791308284291535,1.77538202666142
2018,7,"2018-07-17","ABUR",1,"CRYPTIC FISH",3,1.5,4,0.625,1.03972077083992
2018,7,"2018-07-17","ABUR",1,"FISH",2,0.894427190999916,5,0.48,0.673011667009257
2018,7,"2018-07-17","ABUR",2,"CRYPTIC FISH",1,1,1,0,0
2018,7,"2018-07-17","ABUR",2,"FISH",6,1.37649440322337,19,0.781163434903047,1.6356930862305
2018,7,"2018-07-17","GOLB",1,"CRYPTIC FISH",1,1,1,0,0
2018,7,"2018-07-17","GOLB",1,"FISH",2,1,4,0.375,0.562335144618808
2018,7,"2018-07-17","GOLB",2,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2018,7,"2018-07-17","GOLB",2,"FISH",3,0.832050294337844,13,0.461538461538462,0.79026796807459
2018,7,"2018-07-17","MOHK",1,"CRYPTIC FISH",1,1,1,0,0
2018,7,"2018-07-17","MOHK",1,"FISH",11,1.94454364826301,32,0.869140625,2.17942633324876
2018,7,"2018-07-17","MOHK",2,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2018,7,"2018-07-17","MOHK",2,"FISH",6,1.80906806746658,11,0.776859504132231,1.64173471218752
2018,7,"2018-07-18","CARP",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2018,7,"2018-07-18","CARP",1,"FISH",3,1.13389341902768,7,0.571428571428571,0.955699891112534
2018,7,"2018-07-18","CARP",3,"CRYPTIC FISH",1,1,1,0,0
2018,7,"2018-07-18","CARP",3,"FISH",6,1.22474487139159,24,0.743055555555556,1.53368642086223
2018,7,"2018-07-18","CARP",4,"CRYPTIC FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2018,7,"2018-07-18","CARP",4,"FISH",4,2,4,0.75,1.38629436111989
2018,7,"2018-07-18","CARP",5,"CRYPTIC FISH",1,1,1,0,0
2018,7,"2018-07-18","CARP",5,"FISH",2,1.15470053837925,3,0.444444444444444,0.636514168294813
2018,7,"2018-07-18","CARP",6,"FISH",1,0.707106781186547,2,0,0
2018,7,"2018-07-18","CARP",7,"CRYPTIC FISH",1,1,1,0,0
2018,7,"2018-07-18","CARP",7,"FISH",3,1.73205080756888,3,0.666666666666667,1.09861228866811
2018,7,"2018-07-18","CARP",8,"FISH",1,1,1,0,0
2018,7,"2018-07-19","SCDI",2,"CRYPTIC FISH",4,0.696310623822791,33,0.662993572084481,1.16484023847306
2018,7,"2018-07-19","SCDI",2,"FISH",8,1.01600101600152,62,0.628511966701353,1.41966620917545
2018,7,"2018-07-19","SCDI",3,"CRYPTIC FISH",4,0.520755643923296,59,0.370583165756966,0.725231260108159
2018,7,"2018-07-19","SCDI",3,"FISH",8,1.05962588565204,57,0.803939673745768,1.8281899695264
2018,7,"2018-07-19","SCTW",2,"CRYPTIC FISH",3,0.654653670707977,21,0.430839002267574,0.727001362547059
2018,7,"2018-07-19","SCTW",2,"FISH",10,1.11803398874989,80,0.7146875,1.73099246725239
2018,7,"2018-07-19","SCTW",3,"CRYPTIC FISH",4,0.158237554425847,639,0.0521550446829824,0.145981046724716
2018,7,"2018-07-19","SCTW",3,"FISH",10,1.25988157669742,63,0.835474930713026,2.04871826522781
2018,7,"2018-07-20","IVEE",1,"CRYPTIC FISH",1,1,1,0,0
2018,7,"2018-07-20","IVEE",1,"FISH",3,1.34164078649987,5,0.56,0.950270539233235
2018,7,"2018-07-20","IVEE",2,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2018,7,"2018-07-20","IVEE",2,"FISH",4,1.15470053837925,12,0.597222222222222,1.11874333598575
2018,7,"2018-07-23","AHND",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2018,7,"2018-07-23","AHND",1,"FISH",2,0.35921060405355,31,0.0624349635796044,0.142505867392738
2018,7,"2018-07-23","AHND",2,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2018,7,"2018-07-23","AHND",2,"FISH",2,0.577350269189626,12,0.152777777777778,0.286835983056161
2018,7,"2018-07-23","AQUE",5,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2018,7,"2018-07-23","AQUE",5,"FISH",5,0.811107105653813,38,0.53185595567867,1.07547827829587
2018,7,"2018-07-31","AQUE",3,"CRYPTIC FISH",4,2,4,0.75,1.38629436111989
2018,7,"2018-07-31","AQUE",3,"FISH",4,0.707106781186547,32,0.541015625,0.908061795312634
2018,7,"2018-07-31","AQUE",4,"CRYPTIC FISH",1,0.577350269189626,3,0,0
2018,7,"2018-07-31","AQUE",4,"FISH",7,1.37281294596729,26,0.775147928994083,1.66789052664438
2018,8,"2018-08-02","BULL",1,"CRYPTIC FISH",1,0.707106781186547,2,0,0
2018,8,"2018-08-02","BULL",1,"FISH",3,1.22474487139159,6,0.611111111111111,1.01140426470735
2018,8,"2018-08-02","BULL",3,"CRYPTIC FISH",1,1,1,0,0
2018,8,"2018-08-02","BULL",3,"FISH",4,1.03279555898864,15,0.56,1.02003695840184
2018,8,"2018-08-02","BULL",6,"CRYPTIC FISH",2,1.41421356237309,2,0.5,0.693147180559945
2018,8,"2018-08-02","BULL",6,"FISH",3,0.75,16,0.2265625,0.46341355882643
